batch_id,timestamp,temperature,conveyor_speed,hold_time,batch_size,material_type,hour_of_day,operator_exp,temp_speed_product,temp_deviation,speed_deviation,hold_per_kg,shift,hours_into_shift,quality_score,yield_pct,performance_pct,energy_kwh,co2_kg,energy_per_kg,fault_type
B0166,2025-09-11 11:52:27,186.2,73.7,20.2,476.0,0,16,1,13722.9,3.2,1.3,0.042437,1,2,92.6,93.9,90.4,32.7,26.81,0.068697,normal
B0142,2025-09-11 13:54:50,183.6,81.1,24.8,549.0,0,20,2,14890.0,0.6,6.1,0.045173,1,6,93.7,95.1,91.7,36.6,30.01,0.066667,normal
B0160,2025-09-11 14:16:04,175.0,77.0,21.4,480.0,0,11,0,13475.0,8.0,2.0,0.044583,0,5,86.3,88.3,90.7,33.9,27.8,0.070625,normal
B0244,2025-09-11 15:39:25,181.6,73.8,29.312500000000004,393.0,0,21,1,13402.1,1.4,1.2,0.074587,1,7,91.2,92.0,94.0,40.1,32.88,0.102036,normal
B0113,2025-09-11 15:58:35,182.9,66.2,12.3,551.0,2,9,2,12108.0,0.1,8.8,0.022323,0,3,94.5,94.2,89.5,28.6,23.45,0.051906,bearing_wear
B0202,2025-09-11 16:58:24,185.3,70.2,17.2,504.0,1,11,0,13008.1,2.3,4.8,0.034127,0,5,91.7,93.1,89.2,35.2,28.86,0.069841,normal
B0222,2025-09-11 19:11:37,179.7,62.6,19.2,565.0,0,8,1,11249.2,3.3,12.4,0.033982,0,2,88.8,91.2,87.0,32.1,26.32,0.056814,normal
B0184,2025-09-11 21:11:30,178.3,71.8,20.3,700.0,0,8,1,12801.9,4.7,3.2,0.029,0,2,91.8,93.4,93.7,32.9,26.98,0.047,normal
B0116,2025-09-11 21:50:20,186.8,74.0,11.1,500.0,0,17,1,13823.2,3.8,1.0,0.0222,1,3,93.9,93.9,93.2,27.9,22.88,0.0558,normal
B0189,2025-09-11 23:33:54,182.2,78.6,14.0,489.0,0,11,0,14320.9,0.8,3.6,0.02863,0,5,92.1,93.9,90.9,28.8,23.62,0.058896,normal
B0147,2025-09-11 23:50:26,183.8,73.4,20.5,568.0,0,11,1,13490.9,0.8,1.6,0.036092,0,5,94.9,94.3,93.3,33.4,27.39,0.058803,normal
B0209,2025-09-12 01:24:47,186.3,74.9,20.1,557.0,2,9,2,13953.9,3.3,0.1,0.036086,0,3,93.3,94.4,92.6,34.5,28.29,0.061939,bearing_wear
B0115,2025-09-12 07:19:37,180.7,79.1,20.9,461.0,2,8,1,14293.4,2.3,4.1,0.045336,0,2,94.1,93.4,90.3,38.0,31.16,0.08243,normal
B0153,2025-09-12 07:19:45,181.9,77.2,10.0,476.0,1,12,1,14042.7,1.1,2.2,0.021008,0,6,95.7,95.1,91.7,28.7,23.53,0.060294,normal
B0120,2025-09-12 07:20:21,181.2,67.0,15.4,527.0,0,16,1,12140.4,1.8,8.0,0.029222,1,2,93.3,90.2,86.6,29.7,24.35,0.056357,normal
B0112,2025-09-12 10:11:21,188.8,83.3,16.0,571.0,1,20,0,15727.0,5.8,8.3,0.028021,1,6,88.6,88.6,90.6,34.5,28.29,0.06042,normal
B0180,2025-09-12 14:05:16,182.9,60.9,22.1,468.0,2,12,1,11138.6,0.1,14.1,0.047222,0,6,90.6,90.2,87.0,34.0,27.88,0.07265,normal
B0118,2025-09-12 17:58:58,181.9,82.2,28.0,560.0,2,18,1,14952.2,1.1,7.2,0.05,1,4,89.4,91.1,90.0,42.8,35.34,0.076429,normal
B0146,2025-09-12 21:29:40,185.3,81.5,17.6,536.0,2,12,1,15102.0,2.3,6.5,0.032836,0,6,93.3,93.0,90.7,37.4,30.67,0.069776,normal
B0177,2025-09-12 21:40:41,191.3,60.0,17.8,513.0,1,14,1,11478.0,8.3,15.0,0.034698,1,0,86.2,87.6,85.5,32.1,26.32,0.062573,normal
B0126,2025-09-12 22:36:17,187.5,83.3,19.4,444.0,1,7,1,15618.8,4.5,8.3,0.043694,0,1,89.3,91.6,90.9,33.9,27.8,0.076351,normal
B0137,2025-09-12 23:28:13,181.8,73.9,17.3,484.0,0,17,2,13435.0,1.2,1.1,0.035744,1,3,97.4,95.7,94.4,29.1,23.86,0.060124,normal
B0121,2025-09-13 01:38:26,178.8,80.7,29.3,477.0,0,7,1,14429.2,4.2,5.7,0.061426,0,1,89.9,91.8,90.7,41.4,33.95,0.086792,wet_material
B0213,2025-09-13 02:39:14,179.2,75.1,16.7,498.0,1,21,1,13457.9,3.8,0.1,0.033534,1,7,94.2,96.3,92.1,34.2,28.04,0.068675,normal
B0127,2025-09-13 08:58:09,181.1,74.4,16.0,430.0,1,18,1,13473.8,1.9,0.6,0.037209,1,4,93.5,95.0,95.0,29.5,24.19,0.068605,normal
B0215,2025-09-13 09:30:46,182.2,84.1,17.7,362.0,0,11,1,15323.0,0.8,9.1,0.048895,0,5,90.5,93.6,91.0,31.1,25.5,0.085912,normal
B0194,2025-09-13 10:39:27,187.4,60.0,16.5,614.0,0,18,0,11244.0,4.4,15.0,0.026873,1,4,85.0,88.3,84.8,29.8,24.44,0.048534,normal
B0163,2025-09-13 11:59:48,182.6,73.9,16.3,553.0,0,18,1,13494.1,0.4,1.1,0.029476,1,4,95.9,96.7,96.4,32.9,26.98,0.059494,normal
B0259,2025-09-13 14:45:11,183.7,77.9,23.8,486.0,0,8,1,14310.2,0.7,2.9,0.048971,0,2,92.5,96.8,92.7,34.5,28.29,0.070988,normal
B0195,2025-09-13 15:08:37,185.3,76.2,18.8,523.0,2,7,1,14119.9,2.3,1.2,0.035946,0,1,93.5,95.2,94.6,37.1,30.42,0.070937,normal
B0285,2025-09-13 18:21:55,183.5,77.7,23.8,494.0,2,11,2,14258.0,0.5,2.7,0.048178,0,5,97.2,94.9,93.4,38.1,31.24,0.077126,normal
B0239,2025-09-13 20:29:39,183.5,72.1,10.0,437.0,0,18,1,13230.4,0.5,2.9,0.022883,1,4,95.2,93.4,93.0,27.4,22.47,0.0627,normal
B0234,2025-09-13 20:31:49,181.6,77.2,17.6,508.0,0,18,1,14019.5,1.4,2.2,0.034646,1,4,93.5,95.9,96.5,32.0,26.24,0.062992,wet_material
B0290,2025-09-13 21:16:03,180.5,81.9,12.0,553.0,0,14,1,14783.0,2.5,6.9,0.0217,1,0,94.8,94.7,89.5,30.6,25.09,0.055335,normal
B0172,2025-09-13 22:07:12,178.8,70.6,16.2,631.0,0,17,0,12623.3,4.2,4.4,0.025674,1,3,88.8,90.7,90.4,29.3,24.03,0.046434,bearing_wear
B0291,2025-09-14 01:18:08,183.4,65.4,10.0,468.0,0,14,1,11994.4,0.4,9.6,0.021368,1,0,93.2,92.1,87.5,26.9,22.06,0.057479,normal
B0225,2025-09-14 01:20:47,182.8,66.4,16.6,418.0,0,10,0,12137.9,0.2,8.6,0.039713,0,4,89.8,94.7,92.8,30.6,25.09,0.073206,normal
B0224,2025-09-14 07:06:28,180.2,62.2,19.8,583.0,0,8,1,11208.4,2.8,12.8,0.033962,0,2,90.3,89.9,88.2,33.2,27.22,0.056947,normal
B0156,2025-09-14 07:16:46,182.4,78.0,14.9,442.0,0,19,0,14227.2,0.6,3.0,0.03371,1,5,94.2,96.8,93.0,32.2,26.4,0.072851,bearing_wear
B0161,2025-09-14 07:42:06,186.8,60.1,19.6,527.0,1,15,1,11226.7,3.8,14.9,0.037192,1,1,85.5,89.6,89.2,31.9,26.16,0.060531,bearing_wear
B0162,2025-09-14 09:56:51,180.6,82.1,19.6,604.0,1,7,2,14827.3,2.4,7.1,0.03245,0,1,91.6,93.9,91.8,35.5,29.11,0.058775,normal
B0262,2025-09-14 11:03:10,181.8,66.1,10.0,509.0,1,17,0,12017.0,1.2,8.9,0.019646,1,3,91.5,90.2,87.4,28.6,23.45,0.056189,normal
B0254,2025-09-14 12:34:36,184.2,75.2,10.0,534.0,1,9,1,13851.8,1.2,0.2,0.018727,0,3,96.1,93.0,95.2,28.8,23.62,0.053933,bearing_wear
B0169,2025-09-14 12:47:28,181.8,86.9,24.9,615.0,0,7,2,15798.4,1.2,11.9,0.040488,0,1,88.9,94.1,88.7,37.8,31.0,0.061463,calibration_needed
B0216,2025-09-14 15:25:46,183.6,79.7,18.8,556.0,1,10,0,14632.9,0.6,4.7,0.033813,0,4,92.8,93.3,89.6,36.1,29.6,0.064928,normal
B0283,2025-09-14 16:53:43,184.6,72.2,16.3,434.0,0,14,0,13328.1,1.6,2.8,0.037558,1,0,93.0,93.8,92.4,31.7,25.99,0.073041,normal
B0300,2025-09-14 17:15:24,177.6,84.1,20.4,529.0,1,10,1,14936.2,5.4,9.1,0.038563,0,4,90.4,89.6,91.1,36.9,30.26,0.069754,normal
B0134,2025-09-14 17:31:29,180.9,92.4,23.0,460.0,1,8,0,16715.2,2.1,17.4,0.05,0,2,84.8,87.7,83.89999999999998,40.6,33.29,0.088261,bearing_wear
B0312,2025-09-14 17:51:50,188.9,72.4,15.7,463.0,0,15,1,13676.4,5.9,2.6,0.033909,1,1,90.3,93.3,92.1,29.4,24.11,0.063499,bearing_wear
B0159,2025-09-15 02:40:46,182.5,65.8,13.9,393.0,0,15,1,12008.5,0.5,9.2,0.035369,1,1,93.4,94.3,91.2,26.1,21.4,0.066412,normal
B0236,2025-09-15 05:23:36,184.4,76.3,11.0,495.0,1,20,1,14069.7,1.4,1.3,0.022222,1,6,93.4,95.6,92.7,30.0,24.6,0.060606,bearing_wear
B0157,2025-09-15 06:21:41,178.6,75.3,25.6,430.0,2,14,2,13448.6,4.4,0.3,0.059535,1,0,90.5,92.9,94.4,39.8,32.64,0.092558,normal
B0299,2025-09-15 07:16:42,191.0,78.5,16.1,475.0,0,7,1,14993.5,8.0,3.5,0.033895,0,1,89.7,89.5,91.0,33.2,27.22,0.069895,bearing_wear
B0188,2025-09-15 07:21:41,182.5,70.0,19.4,557.0,0,14,0,12775.0,0.5,5.0,0.034829,1,0,91.9,94.3,90.8,32.8,26.9,0.058887,normal
B0332,2025-09-15 09:10:04,182.9,74.6,12.1,511.0,0,8,1,13644.3,0.1,0.4,0.023679,0,2,94.3,96.0,93.4,28.9,23.7,0.056556,normal
B0139,2025-09-15 11:36:59,180.9,80.9,11.0,452.0,0,17,1,14634.8,2.1,5.9,0.024336,1,3,92.2,94.3,92.5,27.9,22.88,0.061726,normal
B0140,2025-09-15 12:06:50,186.9,83.5,19.3,619.0,1,16,0,15606.2,3.9,8.5,0.031179,1,2,86.4,90.0,89.9,38.4,31.49,0.062036,normal
B0174,2025-09-15 12:23:24,180.6,78.5,10.0,397.0,0,12,1,14177.1,2.4,3.5,0.025189,0,6,95.4,93.4,89.7,30.0,24.6,0.075567,normal
B0187,2025-09-15 12:44:01,190.7,65.6,18.4,549.0,1,10,2,12509.9,7.7,9.4,0.033515,0,4,87.3,90.0,89.2,35.8,29.36,0.065209,normal
B0170,2025-09-15 12:46:44,186.3,63.5,14.9,513.0,0,17,0,11830.1,3.3,11.5,0.029045,1,3,88.3,91.3,84.7,31.2,25.58,0.060819,normal
B0223,2025-09-15 16:00:03,177.1,78.3,12.8,548.0,1,11,0,13866.9,5.9,3.3,0.023358,0,5,90.0,88.7,87.8,34.3,28.13,0.062591,normal
B0311,2025-09-15 17:35:59,175.1,73.5,10.8,449.0,2,10,1,12869.8,7.9,1.5,0.024053,0,4,88.2,89.8,89.8,31.9,26.16,0.071047,normal
B0294,2025-09-15 20:02:01,188.7,82.6,29.312500000000004,429.0,1,21,1,15586.6,5.7,7.6,0.068328,1,7,85.4,90.1,87.9,40.3,33.05,0.093939,normal
B0150,2025-09-16 00:21:35,185.9,68.6,18.2,447.0,0,8,2,12752.7,2.9,6.4,0.040716,0,2,94.2,96.3,90.8,32.1,26.32,0.071812,normal
B0335,2025-09-16 01:27:58,184.9,73.9,14.7,368.0,0,16,1,13664.1,1.9,1.1,0.039946,1,2,97.1,95.8,93.3,26.9,22.06,0.073098,normal
B0334,2025-09-16 03:02:50,179.4,60.0,15.1,594.0,0,16,0,10764.0,3.6,15.0,0.025421,1,2,82.79999999999998,90.1,84.2,30.3,24.85,0.05101,bearing_wear
B0176,2025-09-16 04:24:27,184.7,66.6,18.5,530.0,2,8,1,12301.0,1.7,8.4,0.034906,0,2,89.9,93.1,91.1,37.1,30.42,0.07,normal
B0250,2025-09-16 06:25:06,179.8,66.5,16.4,436.0,2,20,0,11956.7,3.2,8.5,0.037615,1,6,87.5,90.7,87.2,35.9,29.44,0.082339,normal
B0227,2025-09-16 06:50:59,179.9,74.4,20.8,425.0,2,11,2,13384.6,3.1,0.6,0.048941,0,5,93.8,93.8,96.6,36.3,29.77,0.085412,normal
B0185,2025-09-16 14:08:44,178.2,73.9,23.6,542.0,1,9,1,13169.0,4.8,1.1,0.043542,0,3,91.0,93.5,90.6,37.5,30.75,0.069188,normal
B0356,2025-09-16 16:09:25,177.6,79.1,24.7,562.0,2,7,1,14048.2,5.4,4.1,0.04395,0,1,88.0,89.4,88.7,40.1,32.88,0.071352,normal
B0347,2025-09-16 16:34:50,181.7,77.7,22.4,461.0,1,21,1,14118.1,1.3,2.7,0.04859,1,7,95.8,94.4,94.1,38.0,31.16,0.08243,normal
B0165,2025-09-16 17:44:14,183.9,91.2,17.0,594.0,0,9,0,16771.7,0.9,16.2,0.02862,0,3,87.1,89.1,86.6,35.1,28.78,0.059091,normal
B0253,2025-09-16 19:16:18,175.9,78.6,18.5,456.0,1,15,1,13825.7,7.1,3.6,0.04057,1,1,87.4,90.4,91.6,35.1,28.78,0.076974,calibration_needed
B0193,2025-09-16 22:16:58,184.1,73.7,19.5,435.0,0,6,1,13568.2,1.1,1.3,0.044828,0,0,94.3,95.9,93.9,32.6,26.73,0.074943,normal
B0243,2025-09-16 23:55:22,179.6,72.7,17.6,595.0,0,16,0,13056.9,3.4,2.3,0.02958,1,2,90.6,92.6,92.3,33.4,27.39,0.056134,normal
B0371,2025-09-17 03:08:25,184.1,63.7,18.3,603.0,2,10,1,11727.2,1.1,11.3,0.030348,0,4,90.2,92.3,87.3,35.0,28.7,0.058043,normal
B0154,2025-09-17 03:41:06,186.0,71.3,21.9,626.0,1,17,0,13261.8,3.0,3.7,0.034984,1,3,89.0,90.9,92.1,38.6,31.65,0.061661,normal
B0210,2025-09-17 04:51:04,183.3,69.3,14.1,418.0,0,9,1,12702.7,0.3,5.7,0.033732,0,3,94.2,94.7,93.0,28.5,23.37,0.068182,normal
B0269,2025-09-17 09:27:51,183.3,76.9,19.1,568.0,2,14,0,14095.8,0.3,1.9,0.033627,1,0,92.5,96.2,92.4,39.0,31.98,0.068662,normal
B0339,2025-09-17 10:44:55,183.0,79.1,20.9,585.0,1,6,1,14475.3,0.0,4.1,0.035726,0,0,94.7,96.1,92.4,39.9,32.72,0.068205,normal
B0204,2025-09-17 11:34:02,182.4,75.7,20.3,424.0,2,9,1,13807.7,0.6,0.7,0.047877,0,3,95.9,94.6,94.8,39.0,31.98,0.091981,normal
B0377,2025-09-17 12:09:37,191.8,76.2,19.6,381.0,0,19,1,14615.2,8.8,1.2,0.051444,1,5,87.3,90.9,93.0,34.8,28.54,0.091339,normal
B0333,2025-09-17 12:58:41,184.3,78.8,24.7,538.0,0,7,2,14522.8,1.3,3.8,0.045911,0,1,92.7,93.4,94.5,35.9,29.44,0.066729,normal
B0354,2025-09-17 13:28:19,175.9,84.3,17.3,507.0,0,9,1,14828.4,7.1,9.3,0.034122,0,3,86.7,89.5,85.7,35.7,29.27,0.070414,normal
B0200,2025-09-17 14:36:34,180.1,83.8,23.6,565.0,0,21,2,15092.4,2.9,8.8,0.04177,1,7,91.4,92.7,89.9,35.0,28.7,0.061947,calibration_needed
B0318,2025-09-17 14:37:13,178.0,65.3,15.5,622.0,2,8,0,11623.4,5.0,9.7,0.02492,0,2,85.7,87.7,86.7,34.2,28.04,0.054984,normal
B0297,2025-09-17 15:08:53,184.9,65.0,15.7,474.0,0,12,0,12018.5,1.9,10.0,0.033122,0,6,91.7,93.6,88.7,30.3,24.85,0.063924,normal
B0251,2025-09-17 17:59:21,176.2,76.1,25.3,515.0,1,17,0,13408.8,6.8,1.1,0.049126,1,3,85.9,90.0,93.2,38.8,31.82,0.07534,normal
B0317,2025-09-17 21:24:05,181.2,82.0,16.5,558.0,1,11,0,14858.4,1.8,7.0,0.02957,0,5,90.6,91.3,89.9,38.3,31.41,0.068638,normal
B0246,2025-09-18 01:59:59,187.8,68.0,20.0,512.0,0,18,1,12770.4,4.8,7.0,0.039062,1,4,88.2,90.8,90.0,33.6,27.55,0.065625,normal
B0233,2025-09-18 03:08:05,176.4,71.1,20.4,505.0,1,10,1,12542.0,6.6,3.9,0.040396,0,4,90.3,91.1,92.1,35.6,29.19,0.070495,normal
B0231,2025-09-18 03:09:49,186.4,66.8,26.4,700.0,0,11,2,12451.5,3.4,8.2,0.037714,0,5,90.9,90.9,90.4,36.5,29.93,0.052143,normal
B0369,2025-09-18 05:23:29,186.4,76.6,18.6,594.0,0,7,1,14278.2,3.4,1.6,0.031313,0,1,92.4,95.0,93.1,35.0,28.7,0.058923,normal
B0221,2025-09-18 07:23:39,183.9,69.7,14.7,536.0,2,6,1,12817.8,0.9,5.3,0.027425,0,0,94.8,95.2,91.9,34.2,28.04,0.063806,bearing_wear
B0196,2025-09-18 07:25:51,183.9,85.0,17.9,558.0,0,8,2,15631.5,0.9,10.0,0.032079,0,2,94.4,94.4,91.8,35.2,28.86,0.063082,normal
B0288,2025-09-18 09:47:08,182.4,70.7,19.4,495.0,0,14,1,12895.7,0.6,4.3,0.039192,1,0,93.3,95.1,94.7,32.7,26.81,0.066061,normal
B0268,2025-09-18 10:30:55,182.4,72.2,18.1,548.0,1,7,1,13169.3,0.6,2.8,0.033029,0,1,93.8,97.0,91.8,35.9,29.44,0.065511,normal
B0207,2025-09-18 11:01:02,188.9,74.8,21.4,396.0,2,7,1,14129.7,5.9,0.2,0.05404,0,1,90.9,91.1,92.5,40.0,32.8,0.10101,normal
B0407,2025-09-18 11:36:58,184.0,76.3,26.2,470.0,1,21,1,14039.2,1.0,1.3,0.055745,1,7,93.9,93.8,91.1,39.7,32.55,0.084468,normal
B0374,2025-09-18 11:56:12,175.0,81.7,20.7,428.0,1,10,0,14297.5,8.0,6.7,0.048364,0,4,86.2,88.3,87.5,36.4,29.85,0.085047,normal
B0186,2025-09-18 12:00:17,187.3,72.4,15.5,517.0,1,8,1,13560.5,4.3,2.6,0.029981,0,2,92.6,93.4,92.6,34.8,28.54,0.067311,normal
B0212,2025-09-18 17:19:25,181.9,76.6,18.4,617.0,0,13,1,13933.5,1.1,1.6,0.029822,0,7,96.0,96.0,96.0,31.6,25.91,0.051216,normal
B0281,2025-09-18 21:27:53,184.3,65.0,21.3,478.0,0,6,2,11979.5,1.3,10.0,0.044561,0,0,94.7,93.6,90.1,30.7,25.17,0.064226,bearing_wear
B0183,2025-09-18 21:49:46,175.7,74.1,16.9,366.0,2,8,0,13019.4,7.3,0.9,0.046175,0,2,88.8,89.3,93.4,35.8,29.36,0.097814,normal
B0372,2025-09-18 22:41:57,192.3,73.2,11.0,475.0,1,16,1,14076.4,9.3,1.8,0.023158,1,2,87.6,89.0,92.0,31.1,25.5,0.065474,normal
B0370,2025-09-18 23:55:54,178.2,72.6,20.6,399.0,0,15,0,12937.3,4.8,2.4,0.051629,1,1,89.6,91.4,89.9,33.6,27.55,0.084211,normal
B0178,2025-09-19 02:06:24,182.0,81.0,17.4,623.0,0,7,1,14742.0,1.0,6.0,0.027929,0,1,94.1,95.2,93.6,33.9,27.8,0.054414,wet_material
B0211,2025-09-19 03:59:05,175.8,80.8,12.4,549.0,0,21,2,14204.6,7.2,5.8,0.022587,1,7,90.3,92.1,90.5,29.8,24.44,0.054281,normal
B0218,2025-09-19 04:25:47,183.2,82.0,25.6,571.0,0,8,2,15022.4,0.2,7.0,0.044834,0,2,92.1,92.1,92.8,39.8,32.64,0.069702,bearing_wear
B0342,2025-09-19 04:51:09,182.6,72.2,19.8,345.0,0,9,1,13183.7,0.4,2.8,0.057391,0,3,94.4,96.0,92.4,32.1,26.32,0.093043,wet_material
B0199,2025-09-19 05:47:34,186.1,77.3,13.1,525.0,1,13,2,14385.5,3.1,2.3,0.024952,0,7,96.5,96.2,94.3,29.2,23.94,0.055619,normal
B0232,2025-09-19 06:45:45,183.4,78.3,17.4,515.0,2,21,0,14360.2,0.4,3.3,0.033786,1,7,93.9,92.5,91.1,37.8,31.0,0.073398,normal
B0182,2025-09-19 08:26:28,186.6,80.6,15.7,509.0,1,8,0,15040.0,3.6,5.6,0.030845,0,2,91.2,90.7,87.5,36.2,29.68,0.07112,normal
B0309,2025-09-19 08:31:50,186.6,69.5,22.9,512.0,1,18,0,12968.7,3.6,5.5,0.044727,1,4,90.5,90.9,88.3,35.5,29.11,0.069336,normal
B0220,2025-09-19 11:00:44,180.2,69.5,20.8,477.0,0,21,1,12523.9,2.8,5.5,0.043606,1,7,91.5,93.1,91.3,33.3,27.31,0.069811,calibration_needed
B0319,2025-09-19 12:44:28,182.0,76.1,18.8,652.0,0,18,1,13850.2,1.0,1.1,0.028834,1,4,93.9,96.7,97.2,35.3,28.95,0.054141,normal
B0353,2025-09-19 13:16:25,185.0,72.7,16.4,494.0,0,21,1,13449.5,2.0,2.3,0.033198,1,7,92.7,94.7,92.8,33.1,27.14,0.067004,normal
B0282,2025-09-19 14:52:17,180.2,68.2,18.7,517.0,0,6,0,12289.6,2.8,6.8,0.03617,0,0,90.3,91.6,89.0,33.3,27.31,0.06441,normal
B0214,2025-09-19 16:36:34,192.8,68.2,20.5,700.0,1,10,1,13149.0,9.8,6.8,0.029286,0,4,85.3,86.8,88.5,35.6,29.19,0.050857,normal
B0229,2025-09-19 19:47:46,182.6,72.7,15.3,581.0,0,10,2,13275.0,0.4,2.3,0.026334,0,4,96.6,97.9,95.2,28.8,23.62,0.04957,normal
B0380,2025-09-19 21:21:14,180.9,81.2,18.4,486.0,0,6,0,14689.1,2.1,6.2,0.03786,0,0,90.4,94.4,87.8,35.9,29.44,0.073868,normal
B0191,2025-09-19 22:03:08,188.2,76.2,12.1,548.0,0,15,1,14340.8,5.2,1.2,0.02208,1,1,91.9,91.2,93.7,29.7,24.35,0.054197,wet_material
B0329,2025-09-20 01:15:18,190.3,76.2,23.6,481.0,2,21,2,14500.9,7.3,1.2,0.049064,1,7,89.3,91.5,92.4,38.7,31.73,0.080457,wet_material
B0293,2025-09-20 01:18:13,178.4,80.8,15.8,617.0,1,14,1,14414.7,4.6,5.8,0.025608,1,0,90.4,91.8,92.9,34.4,28.21,0.055754,calibration_needed
B0192,2025-09-20 01:19:13,178.8,68.0,10.9,531.0,0,7,1,12158.4,4.2,7.0,0.020527,0,1,90.3,90.9,90.3,29.5,24.19,0.055556,normal
B0307,2025-09-20 05:43:17,184.2,73.6,15.5,544.0,0,19,1,13557.1,1.2,1.4,0.028493,1,5,96.2,95.2,95.4,29.8,24.44,0.054779,bearing_wear
B0323,2025-09-20 08:37:40,189.3,83.3,14.1,472.0,2,12,2,15768.7,6.3,8.3,0.029873,0,6,88.6,89.0,89.7,36.8,30.18,0.077966,bearing_wear
B0217,2025-09-20 09:58:58,185.5,71.1,11.5,593.0,0,8,1,13189.0,2.5,3.9,0.019393,0,2,92.8,94.1,93.4,28.3,23.21,0.047723,normal
B0424,2025-09-20 10:36:26,188.1,78.5,24.6,421.0,1,13,1,14765.8,5.1,3.5,0.058432,0,7,90.6,89.8,93.3,37.4,30.67,0.088836,normal
B0198,2025-09-20 11:27:52,175.0,70.9,17.8,502.0,0,14,2,12407.5,8.0,4.1,0.035458,1,0,91.1,91.8,91.9,29.7,24.35,0.059163,normal
B0400,2025-09-20 11:52:27,178.9,90.3,15.1,478.0,0,12,1,16154.7,4.1,15.3,0.03159,0,6,88.6,88.5,86.8,34.3,28.13,0.071757,normal
B0197,2025-09-20 12:05:45,187.5,64.7,14.1,611.0,2,6,2,12131.2,4.5,10.3,0.023077,0,0,89.3,91.2,89.0,32.8,26.9,0.053682,bearing_wear
B0456,2025-09-20 13:45:57,186.0,71.6,22.6,475.0,2,12,1,13317.6,3.0,3.4,0.047579,0,6,92.5,93.1,90.5,38.1,31.24,0.080211,normal
B0409,2025-09-20 15:00:15,184.3,88.2,26.4,631.0,0,12,0,16255.3,1.3,13.2,0.041838,0,6,87.9,88.4,83.89999999999998,42.1,34.52,0.066719,normal
B0263,2025-09-20 17:28:51,179.0,62.4,20.7,512.0,0,14,1,11169.6,4.0,12.6,0.04043,1,0,87.0,91.0,87.1,30.6,25.09,0.059766,bearing_wear
B0255,2025-09-20 17:58:35,185.3,61.2,16.6,638.0,2,6,2,11340.4,2.3,13.8,0.026019,0,0,90.1,91.6,88.0,34.0,27.88,0.053292,normal
B0238,2025-09-20 18:26:00,175.0,79.1,11.5,509.0,1,14,2,13842.5,8.0,4.1,0.022593,1,0,89.3,91.1,95.1,31.1,25.5,0.0611,bearing_wear
B0368,2025-09-21 02:04:36,175.0,88.0,23.0,605.0,0,8,1,15400.0,8.0,13.0,0.038017,0,2,85.6,87.4,85.2,38.9,31.9,0.064298,normal
B0203,2025-09-21 02:36:35,189.2,61.2,13.8,510.0,0,10,0,11579.0,6.2,13.8,0.027059,0,4,86.6,86.9,84.2,27.6,22.63,0.054118,normal
B0470,2025-09-21 04:34:08,189.1,62.0,28.0,355.0,0,12,1,11724.2,6.1,13.0,0.078873,0,6,85.2,87.5,87.4,34.1,27.96,0.096056,normal
B0258,2025-09-21 04:36:49,180.8,68.0,22.4,546.0,1,9,1,12294.4,2.2,7.0,0.041026,0,3,92.1,93.9,92.6,38.0,31.16,0.069597,normal
B0422,2025-09-21 05:44:00,182.9,77.5,19.8,506.0,1,12,2,14174.8,0.1,2.5,0.03913,0,6,97.2,96.8,96.4,35.9,29.44,0.070949,normal
B0275,2025-09-21 07:52:31,189.3,78.4,18.1,482.0,0,6,2,14841.1,6.3,3.4,0.037552,0,0,89.4,92.6,93.4,30.7,25.17,0.063693,normal
B0436,2025-09-21 09:35:13,180.1,88.5,19.7,526.0,1,16,0,15938.8,2.9,13.5,0.037452,1,2,87.2,90.4,87.9,37.8,31.0,0.071863,normal
B0274,2025-09-21 10:09:42,178.1,66.8,17.6,495.0,1,16,0,11897.1,4.9,8.2,0.035556,1,2,85.1,89.5,88.4,33.8,27.72,0.068283,normal
B0286,2025-09-21 11:44:29,182.9,68.2,13.1,478.0,1,13,1,12473.8,0.1,6.8,0.027406,0,7,93.7,92.7,94.8,29.7,24.35,0.062134,wet_material
B0434,2025-09-21 14:45:12,186.3,78.9,14.8,518.0,2,14,2,14699.1,3.3,3.9,0.028571,1,0,94.0,94.6,93.6,30.9,25.34,0.059653,normal
B0235,2025-09-21 15:39:51,179.6,68.8,25.8,449.0,0,18,2,12356.5,3.4,6.2,0.057461,1,4,89.5,92.9,92.0,34.0,27.88,0.075724,normal
B0387,2025-09-21 16:00:13,183.4,69.6,26.9,477.0,2,16,1,12764.6,0.4,5.4,0.056394,1,2,92.8,91.9,88.4,38.9,31.9,0.081551,bearing_wear
B0439,2025-09-21 18:34:05,186.4,71.7,19.2,498.0,2,17,1,13364.9,3.4,3.3,0.038554,1,3,91.0,92.7,93.7,36.6,30.01,0.073494,normal
B0440,2025-09-21 21:59:34,188.4,61.2,14.0,631.0,0,11,2,11530.1,5.4,13.8,0.022187,0,5,87.9,89.1,88.0,28.1,23.04,0.044532,calibration_needed
B0458,2025-09-21 22:40:49,175.8,75.2,17.8,477.0,1,11,1,13220.2,7.2,0.2,0.037317,0,5,90.5,92.3,92.6,33.6,27.55,0.07044,wet_material
B0219,2025-09-21 23:58:11,190.6,71.5,17.3,484.0,1,20,1,13627.9,7.6,3.5,0.035744,1,6,87.1,89.3,88.7,33.0,27.06,0.068182,normal
